1.0368e+06	8.4
1.0377e+06	8.3375
1.0386e+06	8.2167
1.0395e+06	8.0875
1.0404e+06	8
1.0413e+06	7.9664
1.0422e+06	7.9603
1.0431e+06	7.9741
1.044e+06	8
1.0449e+06	8.0915
1.0458e+06	8.2564
1.0467e+06	8.418
1.0476e+06	8.5
1.0485e+06	8.3954
1.0494e+06	8.1377
1.0503e+06	7.8611
1.0512e+06	7.7
1.0521e+06	7.7135
1.053e+06	7.8115
1.0539e+06	7.9036
1.0548e+06	7.9
1.0557e+06	7.7244
1.0566e+06	7.4467
1.0575e+06	7.1956
1.0584e+06	7.1
1.0593e+06	7.125
1.0602e+06	7.15
1.0611e+06	7.175
1.062e+06	7.2
1.0629e+06	7.225
1.0638e+06	7.25
1.0647e+06	7.275
1.0656e+06	7.3
1.0665e+06	7.3094
1.0674e+06	7.3
1.0683e+06	7.2906
1.0692e+06	7.3
1.0701e+06	7.35
1.071e+06	7.45
1.0719e+06	7.6
1.0728e+06	7.8
1.0737e+06	8.025
1.0746e+06	8.25
1.0755e+06	8.475
1.0764e+06	8.7
1.0773e+06	8.925
1.0782e+06	9.15
1.0791e+06	9.375
